nothing,#Gc,logAge,[M/H],m_ini,logL,logTe,logg,m-M0,Av,comp.,mbol,Kepler,g,r,i,z,DDO51_finf,Mact
,1,9.73,-0.11,1.19527,0.635,3.765,3.885,10.40,0.000,1,13.582,13.531,13.908,13.467,13.365,13.351,13.724,1.193
,1,9.73,-0.11,0.67799,-0.859,3.653,4.684,10.40,0.000,2,17.317,17.513,18.451,17.445,17.124,16.946,18.430,0.678
,1,9.73,-0.11,1.24790,1.710,3.672,2.415,13.40,0.000,1,13.894,14.002,14.793,13.929,13.671,13.530,14.499,1.127
,1,9.73,-0.11,0.59295,-1.100,3.626,4.761,13.40,0.000,2,20.920,21.228,22.345,21.186,20.770,20.527,22.354,0.593
,1,9.73,-0.07,1.24739,1.690,3.669,2.419,13.20,0.000,0,13.744,13.867,14.683,13.795,13.528,13.380,14.392,1.125
,1,9.73,-0.05,0.89845,-0.239,3.736,4.519,7.50,0.000,0,12.867,12.837,13.342,12.765,12.617,12.568,13.143,0.898
,1,9.73,-0.05,1.09918,0.346,3.782,4.208,9.50,0.000,1,13.406,13.346,13.667,13.286,13.210,13.217,13.503,1.098
,1,9.73,-0.05,0.37419,-1.682,3.576,4.943,9.50,0.000,2,18.474,19.060,20.521,19.195,18.441,17.991,20.443,0.374
,1,9.73,-0.05,1.13517,0.450,3.785,4.129,9.80,0.000,1,13.445,13.385,13.694,13.325,13.254,13.265,13.533,1.134
,1,9.73,-0.05,0.94605,-0.100,3.751,4.463,9.80,0.000,2,14.819,14.772,15.214,14.703,14.579,14.550,15.019,0.946
,1,9.73,-0.05,1.24407,2.043,3.631,1.955,12.40,0.000,0,12.062,12.356,13.394,12.301,11.939,11.715,13.113,1.233
,1,9.73,-0.05,1.25441,1.866,3.656,2.198,13.00,0.000,1,13.106,13.276,14.161,13.206,12.913,12.743,13.865,1.133
,1,9.73,-0.05,1.03016,0.150,3.774,4.343,13.00,0.000,2,17.396,17.337,17.690,17.274,17.186,17.183,17.516,1.029
,1,9.73,-0.01,0.96022,-0.066,3.753,4.443,8.80,0.000,0,13.736,13.686,14.124,13.617,13.496,13.469,13.930,0.960
,1,9.73,0.01,1.03702,0.135,3.770,4.345,8.90,0.000,0,13.332,13.271,13.642,13.206,13.112,13.106,13.464,1.036
,1,9.73,0.01,1.24307,2.653,3.583,1.146,12.70,0.000,1,10.837,11.505,12.958,11.548,10.939,10.552,12.659,1.215
,1,9.73,0.01,0.74744,-0.698,3.668,4.628,12.70,0.000,2,19.215,19.350,20.200,19.275,18.995,18.846,20.133,0.747
,1,9.73,0.09,1.24564,1.496,3.654,2.598,10.60,0.000,0,11.630,11.811,12.721,11.741,11.439,11.264,12.462,1.240
,1,9.75,-0.65,1.05275,0.586,3.815,4.081,10.70,0.000,0,14.004,13.998,14.183,13.955,13.923,13.958,14.070,1.051
,1,9.75,-0.59,1.14388,1.745,3.698,2.444,12.90,0.000,1,13.309,13.356,13.981,13.294,13.076,12.969,13.705,1.030
,1,9.75,-0.59,0.77542,-0.377,3.736,4.594,12.90,0.000,2,18.612,18.607,19.079,18.545,18.390,18.335,18.880,0.775
,1,9.75,-0.55,1.11981,0.735,3.769,3.775,10.30,0.000,0,13.234,13.210,13.545,13.156,13.055,13.039,13.376,1.117
,1,9.75,-0.53,1.14705,1.483,3.687,2.708,11.90,0.000,1,12.962,13.039,13.713,12.976,12.740,12.618,13.437,1.142
,1,9.75,-0.53,0.61637,-0.906,3.662,4.727,11.90,0.000,2,18.936,19.094,19.934,19.030,18.733,18.571,19.856,0.616
,1,9.75,-0.49,0.89854,-0.049,3.774,4.483,9.10,0.000,0,13.994,13.967,14.300,13.912,13.817,13.807,14.134,0.898
,1,9.75,-0.49,1.15495,1.734,3.694,2.442,13.10,0.000,0,13.535,13.590,14.239,13.525,13.303,13.191,13.958,1.035
,1,9.75,-0.47,1.13244,0.729,3.714,3.564,10.80,0.000,1,13.748,13.767,14.326,13.704,13.516,13.432,14.089,1.129
,1,9.75,-0.47,0.42493,-1.464,3.610,4.915,10.80,0.000,2,19.230,19.562,20.763,19.538,19.072,18.799,20.746,0.425
,1,9.75,-0.47,1.14958,1.775,3.670,2.348,12.80,0.000,1,13.133,13.257,14.021,13.194,12.927,12.779,13.725,1.141
,1,9.75,-0.47,0.59651,-0.989,3.650,4.747,12.80,0.000,2,20.043,20.245,21.168,20.182,19.854,19.671,21.131,0.596
,1,9.75,-0.45,1.14981,2.310,3.637,1.675,12.80,0.000,1,11.794,12.057,13.015,12.003,11.660,11.452,12.697,1.133
,1,9.75,-0.45,0.50861,-1.247,3.625,4.839,12.80,0.000,2,20.689,20.976,22.075,20.931,20.523,20.288,22.058,0.509
,1,9.75,-0.43,1.14922,2.625,3.613,1.262,7.90,0.000,0,6.107,6.501,7.632,6.462,6.049,5.788,7.313,1.121
,1,9.75,-0.43,1.14427,1.560,3.678,2.594,11.50,0.000,0,12.370,12.468,13.193,12.403,12.152,12.017,12.907,1.138
,1,9.75,-0.43,1.14902,2.475,3.624,1.458,13.10,0.000,0,11.683,12.009,13.050,11.961,11.585,11.351,12.724,1.127
,1,9.75,-0.41,1.15294,1.740,3.691,2.420,11.90,0.000,0,12.321,12.381,13.053,12.315,12.087,11.972,12.768,1.027
,1,9.75,-0.39,1.02087,0.314,3.797,4.266,9.80,0.000,1,13.786,13.756,14.012,13.704,13.645,13.663,13.872,1.020
,1,9.75,-0.39,0.77647,-0.446,3.721,4.605,9.80,0.000,2,15.685,15.687,16.230,15.620,15.444,15.373,16.030,0.776
,1,9.75,-0.39,1.14644,1.729,3.686,2.408,13.10,0.000,1,13.549,13.622,14.318,13.555,13.319,13.197,14.030,1.018
,1,9.75,-0.39,0.31277,-1.784,3.586,5.008,13.10,0.000,2,22.331,22.778,24.153,22.812,22.221,21.869,24.108,0.313
,1,9.75,-0.37,1.14772,1.026,3.695,3.198,11.50,0.000,1,13.704,13.756,14.404,13.690,13.471,13.362,14.147,1.144
,1,9.75,-0.37,0.22604,-2.066,3.568,5.075,11.50,0.000,2,21.434,21.995,23.509,22.091,21.386,20.968,23.410,0.226
,1,9.75,-0.37,1.16208,1.723,3.687,2.425,12.60,0.000,1,13.064,13.133,13.826,13.066,12.832,12.712,13.539,1.035
,1,9.75,-0.37,0.81658,-0.327,3.738,4.574,12.60,0.000,2,18.187,18.170,18.647,18.105,17.956,17.906,18.449,0.816
,1,9.75,-0.35,1.13927,0.624,3.736,3.759,10.70,0.000,1,13.910,13.894,14.371,13.830,13.679,13.626,14.156,1.136
,1,9.75,-0.35,0.16990,-2.390,3.532,5.134,10.70,0.000,2,21.446,22.255,24.045,22.507,21.551,21.001,23.873,0.170
,1,9.75,-0.35,1.17327,1.734,3.687,2.420,11.80,0.000,0,12.236,12.304,12.998,12.236,12.003,11.883,12.710,1.047
,1,9.75,-0.35,1.17015,1.720,3.686,2.427,12.80,0.000,1,13.269,13.341,14.041,13.273,13.038,12.916,13.753,1.044
,1,9.75,-0.35,0.84121,-0.264,3.745,4.552,12.80,0.000,2,18.229,18.204,18.654,18.141,18.003,17.961,18.460,0.841
,1,9.75,-0.33,1.06770,0.391,3.798,4.212,9.00,0.000,0,12.793,12.757,13.010,12.705,12.648,12.669,12.871,1.066
,1,9.75,-0.33,1.04183,0.330,3.800,4.273,9.10,0.000,1,13.045,13.010,13.256,12.959,12.906,12.929,13.120,1.041
,1,9.75,-0.33,0.82868,-0.312,3.738,4.566,9.10,0.000,2,14.649,14.630,15.108,14.564,14.416,14.366,14.911,0.828
,1,9.75,-0.33,1.15127,0.657,3.714,3.642,9.60,0.000,1,12.727,12.742,13.313,12.675,12.488,12.406,13.078,1.148
,1,9.75,-0.33,0.37653,-1.626,3.592,4.953,9.60,0.000,2,18.434,18.863,20.197,18.889,18.318,17.977,20.165,0.377
,1,9.75,-0.33,0.99486,0.204,3.793,4.348,9.80,0.000,0,14.060,14.025,14.299,13.971,13.906,13.920,14.153,0.994
,1,9.75,-0.33,1.17597,1.718,3.683,2.420,12.30,0.000,1,12.776,12.855,13.572,12.787,12.547,12.421,13.281,1.050
,1,9.75,-0.33,0.23099,-2.053,3.567,5.067,12.30,0.000,2,22.204,22.781,24.303,22.889,22.165,21.737,24.198,0.231
,1,9.75,-0.33,1.18056,1.729,3.686,2.423,13.40,0.000,0,13.847,13.917,14.619,13.849,13.615,13.493,14.330,1.055
,1,9.75,-0.31,1.08922,0.423,3.792,4.165,9.50,0.000,1,13.212,13.173,13.446,13.119,13.054,13.069,13.300,1.088
,1,9.75,-0.31,0.83363,-0.307,3.738,4.563,9.50,0.000,2,15.037,15.017,15.498,14.952,14.803,14.754,15.300,0.833
,1,9.75,-0.31,1.19020,2.013,3.661,2.044,11.20,0.000,0,10.936,11.089,11.921,11.023,10.739,10.577,11.612,1.066
,1,9.75,-0.31,1.18749,1.726,3.685,2.425,13.20,0.000,1,13.654,13.728,14.437,13.659,13.422,13.300,14.147,1.063
,1,9.75,-0.31,1.16884,0.976,3.695,3.253,13.20,0.000,2,15.530,15.582,16.238,15.514,15.294,15.185,15.984,1.165
,1,9.75,-0.27,1.17870,0.869,3.697,3.371,11.20,0.000,1,13.797,13.843,14.495,13.775,13.559,13.453,14.245,1.175
,1,9.75,-0.27,0.42259,-1.512,3.596,4.907,11.20,0.000,2,19.750,20.166,21.470,20.184,19.631,19.300,21.449,0.423
,1,9.75,-0.25,1.00391,0.130,3.783,4.387,9.40,0.000,0,13.846,13.803,14.116,13.746,13.667,13.671,13.956,1.003
,1,9.75,-0.23,1.19145,0.934,3.693,3.296,10.20,0.000,1,12.636,12.691,13.365,12.622,12.399,12.288,13.114,1.188
,1,9.75,-0.23,0.32488,-1.784,3.578,4.993,10.20,0.000,2,19.430,19.953,21.389,20.037,19.361,18.957,21.323,0.325
,1,9.75,-0.21,1.13634,0.484,3.786,4.099,7.40,0.000,0,10.960,10.912,11.210,10.855,10.784,10.792,11.054,1.134
,1,9.75,-0.21,1.16213,0.633,3.779,3.930,10.80,0.000,0,13.987,13.938,14.258,13.880,13.797,13.798,14.093,1.160
,1,9.75,-0.21,1.21737,1.761,3.676,2.367,12.70,0.000,0,13.067,13.163,13.926,13.092,12.840,12.705,13.628,1.095
,1,9.75,-0.21,1.20841,1.867,3.651,2.199,13.00,0.000,0,13.102,13.297,14.191,13.232,12.925,12.744,13.897,1.199
,1,9.75,-0.19,0.76302,-0.572,3.695,4.618,7.10,0.000,1,13.299,13.350,14.029,13.277,13.056,12.950,13.869,0.763
,1,9.75,-0.19,0.69544,-0.779,3.665,4.665,7.10,0.000,2,13.818,13.966,14.818,13.896,13.607,13.452,14.751,0.695
,1,9.75,-0.19,1.22298,1.961,3.658,2.097,11.60,0.000,1,11.469,11.633,12.496,11.566,11.275,11.108,12.191,1.101
,1,9.75,-0.19,0.40040,-1.581,3.588,4.918,11.60,0.000,2,20.322,20.805,22.178,20.867,20.237,19.859,22.135,0.400
,1,9.75,-0.19,1.20938,1.504,3.669,2.635,11.80,0.000,0,12.810,12.937,13.736,12.868,12.599,12.450,13.459,1.204
,1,9.75,-0.17,1.11874,0.393,3.785,4.179,9.20,0.000,1,12.988,12.938,13.243,12.880,12.807,12.815,13.085,1.117
,1,9.75,-0.17,0.82313,-0.400,3.719,4.576,9.20,0.000,2,14.970,14.968,15.536,14.897,14.720,14.648,15.341,0.823
,1,9.75,-0.17,1.19797,0.717,3.698,3.535,10.20,0.000,1,13.177,13.217,13.870,13.146,12.933,12.831,13.627,1.195
,1,9.75,-0.17,0.64899,-0.921,3.648,4.709,10.20,0.000,2,17.274,17.488,18.453,17.424,17.088,16.899,18.438,0.649
,1,9.75,-0.17,1.22655,1.799,3.670,2.309,10.90,0.000,0,11.173,11.289,12.087,11.218,10.955,10.809,11.789,1.104
,1,9.75,-0.17,1.22791,3.659,3.502,-0.231,12.20,0.000,0,7.822,10.619,13.613,11.910,9.788,8.263,12.952,1.092
,1,9.75,-0.15,1.22247,1.685,3.673,2.432,13.20,0.000,0,13.758,13.864,14.647,13.792,13.535,13.394,14.353,1.099
,1,9.75,-0.11,1.23640,2.206,3.633,1.757,13.40,0.000,0,12.655,12.936,13.958,12.878,12.525,12.307,13.654,1.114
,1,9.75,-0.09,0.81068,-0.469,3.706,4.586,7.00,0.000,1,12.943,12.965,13.597,12.890,12.691,12.602,13.419,0.810
,1,9.75,-0.09,0.20356,-2.199,3.546,5.076,7.00,0.000,2,17.266,18.025,19.690,18.261,17.341,16.804,19.509,0.204
,1,9.75,-0.09,1.23828,2.226,3.630,1.726,12.30,0.000,0,11.505,11.802,12.846,11.746,11.384,11.160,12.543,1.116
,1,9.75,-0.07,1.13447,0.428,3.783,4.142,6.70,0.000,0,10.401,10.343,10.659,10.283,10.208,10.215,10.496,1.133
,1,9.75,-0.07,1.22554,1.518,3.661,2.597,11.10,0.000,1,12.074,12.228,13.079,12.159,11.874,11.712,12.810,1.220
,1,9.75,-0.07,0.75383,-0.644,3.680,4.626,11.10,0.000,2,17.480,17.573,18.343,17.497,17.246,17.118,18.234,0.754
,1,9.75,-0.07,1.23024,2.524,3.598,1.335,14.00,0.000,1,12.460,12.968,14.265,12.953,12.465,12.151,13.983,1.208
,1,9.75,-0.07,0.96642,-0.026,3.759,4.432,14.00,0.000,2,18.835,18.785,19.194,18.719,18.607,18.587,19.007,0.966
,1,9.75,-0.07,1.22982,2.262,3.617,1.675,14.00,0.000,1,13.116,13.493,14.633,13.452,13.042,12.783,14.350,1.215
,1,9.75,-0.07,0.79295,-0.529,3.697,4.598,14.00,0.000,2,20.092,20.135,20.815,20.060,19.843,19.741,20.655,0.793
,1,9.75,-0.05,1.04673,0.209,3.777,4.303,6.50,0.000,0,10.748,10.689,11.030,10.627,10.543,10.544,10.859,1.046
,1,9.75,-0.05,1.23125,3.350,3.516,0.142,13.20,0.000,1,9.594,11.915,14.548,12.906,11.085,9.814,13.897,1.109
,1,9.75,-0.05,1.14224,0.494,3.782,4.075,13.20,0.000,2,16.735,16.675,16.994,16.615,16.539,16.546,16.829,1.140
,1,9.75,-0.05,1.23863,1.757,3.665,2.333,13.20,0.000,0,13.577,13.714,14.554,13.642,13.367,13.212,14.261,1.115
,1,9.75,0.01,1.22709,3.298,3.515,0.197,12.90,0.000,0,9.426,11.762,14.407,12.763,10.932,9.653,13.756,1.120
,1,9.75,0.03,1.21282,0.891,3.681,3.300,10.50,0.000,1,13.043,13.125,13.880,13.050,12.808,12.681,13.641,1.210
,1,9.75,0.03,1.13703,0.450,3.777,4.097,10.50,0.000,2,14.144,14.078,14.421,14.015,13.933,13.935,14.248,1.135
,1,9.75,0.03,1.22077,1.303,3.665,2.828,12.40,0.000,0,13.914,14.050,14.889,13.978,13.702,13.549,14.634,1.216
,1,9.75,0.07,1.20239,0.544,3.694,3.694,9.80,0.000,1,13.211,13.256,13.953,13.179,12.960,12.854,13.729,1.200
,1,9.75,0.07,0.16915,-2.452,3.511,5.109,9.80,0.000,2,20.700,21.727,23.680,22.178,20.961,20.254,23.470,0.169
,1,9.75,0.09,1.09140,0.270,3.772,4.240,8.40,0.000,1,12.496,12.428,12.797,12.361,12.271,12.269,12.618,1.090
,1,9.75,0.09,1.07766,0.230,3.770,4.267,8.40,0.000,2,12.595,12.528,12.904,12.461,12.368,12.364,12.724,1.077
,1,9.75,0.09,1.23952,1.677,3.660,2.395,10.00,0.000,1,10.578,10.732,11.613,10.658,10.372,10.209,11.329,1.115
,1,9.75,0.09,1.01552,0.058,3.760,4.373,10.00,0.000,2,14.625,14.565,14.982,14.495,14.386,14.370,14.793,1.015
,1,9.75,0.11,1.24192,1.683,3.659,2.385,9.10,0.000,0,9.662,9.820,10.711,9.746,9.457,9.292,10.427,1.117
,1,9.75,0.17,1.23804,1.571,3.645,2.485,11.90,0.000,1,12.743,12.963,13.939,12.897,12.570,12.376,13.682,1.232
,1,9.75,0.17,0.13631,-2.719,3.480,5.156,11.90,0.000,2,23.467,24.754,27.044,25.444,23.930,23.062,26.805,0.136
,1,9.75,0.19,1.22183,0.684,3.679,3.502,10.10,0.000,0,13.161,13.246,14.031,13.167,12.920,12.791,13.813,1.219
,1,9.75,0.23,1.02456,0.051,3.755,4.361,8.00,0.000,1,12.642,12.576,13.027,12.501,12.385,12.365,12.832,1.024
,1,9.75,0.23,0.47997,-1.437,3.586,4.846,8.00,0.000,2,16.362,16.966,18.370,17.121,16.351,15.900,18.298,0.480
,1,9.75,0.27,1.24016,1.531,3.646,2.529,12.60,0.000,0,13.543,13.760,14.746,13.691,13.364,13.170,14.492,1.234
,1,9.77,-0.63,1.12269,2.251,3.662,1.787,13.30,0.000,0,12.442,12.595,13.399,12.535,12.249,12.086,13.077,1.009
,1,9.77,-0.59,1.13202,1.739,3.701,2.455,11.00,0.000,0,11.422,11.462,12.074,11.400,11.188,11.085,11.801,1.017
,1,9.77,-0.55,0.98758,0.251,3.804,4.342,9.90,0.000,0,14.041,14.028,14.256,13.980,13.929,13.952,14.128,0.987
,1,9.77,-0.55,1.09461,0.683,3.799,3.936,10.10,0.000,0,13.163,13.142,13.377,13.094,13.039,13.057,13.246,1.092
,1,9.77,-0.55,1.14332,1.787,3.697,2.397,13.30,0.000,0,13.604,13.652,14.284,13.588,13.370,13.262,14.006,1.026
,1,9.77,-0.51,1.13873,2.158,3.650,1.879,14.00,0.000,0,13.376,13.574,14.442,13.516,13.206,13.024,14.123,1.125
,1,9.77,-0.49,1.14544,1.770,3.694,2.402,12.90,0.000,1,13.246,13.299,13.948,13.235,13.012,12.901,13.667,1.024
,1,9.77,-0.49,0.91101,-0.004,3.779,4.462,12.90,0.000,2,17.680,17.654,17.971,17.600,17.511,17.507,17.811,0.910
,1,9.77,-0.47,1.11845,0.687,3.716,3.610,10.30,0.000,0,13.352,13.368,13.916,13.305,13.121,13.040,13.683,1.115
,1,9.77,-0.45,0.89902,-0.052,3.772,4.479,9.00,0.000,1,13.899,13.870,14.211,13.814,13.717,13.706,14.043,0.898
,1,9.77,-0.45,0.34421,-1.681,3.596,4.987,9.00,0.000,2,17.973,18.354,19.648,18.354,17.829,17.519,19.626,0.344
,1,9.77,-0.45,1.14170,1.737,3.694,2.428,13.30,0.000,1,13.727,13.781,14.437,13.716,13.493,13.381,14.155,1.017
,1,9.77,-0.45,0.90874,-0.023,3.776,4.467,13.30,0.000,2,18.128,18.098,18.428,18.043,17.950,17.943,18.263,0.908
,1,9.77,-0.43,1.11575,0.702,3.712,3.576,9.90,0.000,0,12.916,12.937,13.508,12.873,12.682,12.596,13.270,1.113
,1,9.77,-0.41,0.91697,-0.006,3.776,4.456,8.80,0.000,1,13.584,13.552,13.882,13.496,13.404,13.398,13.717,0.916
,1,9.77,-0.41,0.61793,-0.939,3.654,4.728,8.80,0.000,2,15.916,16.105,17.008,16.041,15.723,15.547,16.965,0.618
,1,9.77,-0.39,1.11581,0.866,3.701,3.371,11.10,0.000,0,13.706,13.744,14.362,13.678,13.470,13.370,14.111,1.112
,1,9.77,-0.39,1.13503,1.722,3.690,2.425,12.50,0.000,1,12.964,13.026,13.703,12.959,12.731,12.614,13.418,1.005
,1,9.77,-0.39,0.75042,-0.525,3.709,4.621,12.50,0.000,2,18.583,18.607,19.202,18.539,18.342,18.254,19.012,0.750
,1,9.77,-0.37,0.69598,-0.710,3.680,4.658,7.30,0.000,0,13.845,13.941,14.682,13.871,13.619,13.489,14.555,0.696
,1,9.77,-0.37,1.06662,0.430,3.790,4.140,8.40,0.000,0,12.094,12.059,12.337,12.006,11.938,11.949,12.190,1.065
,1,9.77,-0.37,1.10533,0.636,3.782,3.918,9.40,0.000,0,12.581,12.543,12.845,12.489,12.409,12.410,12.688,1.103
,1,9.77,-0.37,1.15102,1.747,3.688,2.398,13.30,0.000,1,13.704,13.771,14.462,13.704,13.471,13.352,14.174,1.022
,1,9.77,-0.37,0.51543,-1.246,3.622,4.829,13.30,0.000,2,21.186,21.492,22.620,21.453,21.028,20.781,22.608,0.515
,1,9.77,-0.35,1.14338,1.121,3.691,3.083,11.70,0.000,0,13.667,13.730,14.402,13.664,13.436,13.321,14.141,1.140
,1,9.77,-0.33,1.06495,0.393,3.793,4.190,10.00,0.000,1,13.787,13.750,14.020,13.697,13.634,13.649,13.875,1.063
,1,9.77,-0.33,0.15347,-2.514,3.516,5.148,10.00,0.000,2,21.055,21.991,23.932,22.346,21.245,20.618,23.753,0.153
,1,9.77,-0.33,1.15848,1.818,3.659,2.263,11.00,0.000,0,11.226,11.389,12.226,11.326,11.036,10.869,11.932,1.150
,1,9.77,-0.33,1.16678,1.751,3.685,2.388,11.40,0.000,0,11.791,11.866,12.575,11.798,11.560,11.437,12.285,1.039
,1,9.77,-0.33,1.16276,1.717,3.685,2.420,11.90,0.000,1,12.378,12.454,13.163,12.385,12.148,12.024,12.874,1.035
,1,9.77,-0.33,0.98179,0.170,3.789,4.362,11.90,0.000,2,16.246,16.210,16.497,16.155,16.085,16.095,16.347,0.981
,1,9.77,-0.31,1.16259,1.526,3.673,2.613,12.30,0.000,1,13.254,13.366,14.129,13.299,13.039,12.897,13.845,1.157
,1,9.77,-0.31,0.25408,-1.971,3.571,5.042,12.30,0.000,2,21.998,22.553,24.045,22.650,21.946,21.528,23.955,0.254
,1,9.77,-0.29,1.18044,1.746,3.682,2.391,9.70,0.000,0,10.105,10.185,10.910,10.116,9.875,9.748,10.617,1.054
,1,9.77,-0.27,1.17713,1.614,3.668,2.509,12.90,0.000,0,13.636,13.767,14.564,13.701,13.429,13.278,14.279,1.170
,1,9.77,-0.25,1.14437,0.636,3.772,3.895,10.60,0.000,1,13.780,13.735,14.077,13.676,13.583,13.576,13.904,1.142
,1,9.77,-0.25,0.32657,-1.776,3.580,4.993,10.60,0.000,2,19.809,20.319,21.744,20.395,19.733,19.338,21.683,0.327
,1,9.77,-0.25,1.14618,0.634,3.768,3.879,10.70,0.000,1,13.884,13.841,14.201,13.781,13.681,13.668,14.022,1.144
,1,9.77,-0.25,0.71293,-0.701,3.678,4.649,10.70,0.000,2,17.222,17.324,18.090,17.252,16.995,16.862,17.977,0.713
,1,9.77,-0.25,1.17953,1.352,3.677,2.812,12.20,0.000,0,13.591,13.688,14.434,13.620,13.368,13.234,14.160,1.175
,1,9.77,-0.25,1.18383,1.778,3.657,2.305,13.40,0.000,1,13.725,13.895,14.750,13.830,13.537,13.368,14.461,1.176
,1,9.77,-0.25,0.27702,-1.912,3.571,5.024,13.40,0.000,2,22.951,23.513,24.999,23.619,22.904,22.478,24.911,0.277
,1,9.77,-0.25,1.18573,2.377,3.620,1.553,13.60,0.000,1,12.428,12.784,13.881,12.739,12.345,12.097,13.578,1.167
,1,9.77,-0.25,0.96352,0.033,3.773,4.427,13.60,0.000,2,18.287,18.243,18.590,18.183,18.090,18.084,18.420,0.963
,1,9.77,-0.23,1.19176,3.207,3.549,0.414,14.30,0.000,1,11.053,12.352,14.263,12.747,11.581,10.916,13.753,1.101
,1,9.77,-0.23,0.88955,-0.178,3.750,4.510,14.30,0.000,2,19.516,19.480,19.917,19.415,19.286,19.252,19.724,0.889
,1,9.77,-0.21,0.72594,-0.675,3.680,4.641,5.10,0.000,1,11.557,11.650,12.406,11.577,11.326,11.198,12.288,0.726
,1,9.77,-0.21,0.63993,-0.934,3.648,4.715,5.10,0.000,2,12.205,12.419,13.380,12.355,12.019,11.831,13.363,0.640
,1,9.77,-0.21,1.16004,0.615,3.753,3.844,10.00,0.000,1,13.231,13.192,13.610,13.128,13.006,12.976,13.412,1.157
,1,9.77,-0.21,0.48194,-1.372,3.605,4.859,10.00,0.000,2,18.201,18.584,19.828,18.581,18.072,17.767,19.822,0.482
,1,9.77,-0.21,1.13545,0.569,3.793,4.040,10.70,0.000,0,14.048,14.000,14.273,13.945,13.884,13.900,14.125,1.133
,1,9.77,-0.21,1.18018,0.829,3.695,3.404,11.30,0.000,0,13.998,14.048,14.714,13.978,13.759,13.651,14.467,1.177
,1,9.77,-0.19,1.17279,0.570,3.717,3.752,8.50,0.000,0,11.846,11.849,12.415,11.779,11.600,11.524,12.185,1.170
,1,9.77,-0.19,1.20800,1.811,3.670,2.288,13.10,0.000,0,13.341,13.458,14.255,13.388,13.124,12.979,13.956,1.083
,1,9.77,-0.19,1.20067,2.734,3.590,1.077,13.30,0.000,1,11.235,11.816,13.181,11.823,11.288,10.944,12.878,1.167
,1,9.77,-0.19,0.93295,-0.074,3.760,4.466,13.30,0.000,2,18.256,18.214,18.616,18.150,18.037,18.015,18.431,0.932
,1,9.77,-0.17,0.73416,-0.664,3.681,4.636,6.40,0.000,1,12.830,12.922,13.680,12.849,12.598,12.470,13.564,0.734
,1,9.77,-0.17,0.62896,-0.978,3.641,4.726,6.40,0.000,2,13.615,13.857,14.866,13.799,13.440,13.236,14.857,0.629
,1,9.77,-0.17,0.99247,0.081,3.774,4.396,7.00,0.000,1,11.567,11.517,11.865,11.457,11.366,11.362,11.694,0.992
,1,9.77,-0.17,0.72733,-0.685,3.678,4.641,7.00,0.000,2,13.483,13.585,14.360,13.511,13.254,13.121,14.253,0.727
,1,9.77,-0.15,1.07715,0.292,3.786,4.270,8.80,0.000,0,12.841,12.790,13.092,12.732,12.660,12.671,12.935,1.076
,1,9.77,-0.15,1.19276,0.841,3.691,3.384,11.10,0.000,1,13.767,13.825,14.512,13.754,13.529,13.417,14.267,1.190
,1,9.77,-0.15,0.33403,-1.774,3.575,4.983,11.10,0.000,2,20.304,20.864,22.324,20.976,20.256,19.824,22.249,0.334
,1,9.77,-0.15,1.20519,1.646,3.659,2.454,11.60,0.000,0,12.255,12.417,13.270,12.349,12.061,11.895,12.990,1.198
,1,9.77,-0.15,1.21641,2.885,3.576,0.840,13.30,0.000,1,10.856,11.577,13.089,11.626,10.995,10.591,12.777,1.092
,1,9.77,-0.15,0.89446,-0.197,3.744,4.509,13.30,0.000,2,18.563,18.529,18.993,18.461,18.324,18.285,18.797,0.894
,1,9.77,-0.11,1.17579,0.594,3.750,3.858,10.00,0.000,1,13.285,13.242,13.680,13.175,13.049,13.016,13.476,1.173
,1,9.77,-0.11,0.37708,-1.662,3.580,4.941,10.00,0.000,2,18.924,19.471,20.904,19.578,18.871,18.448,20.839,0.377
,1,9.77,-0.11,1.21949,1.719,3.671,2.390,13.10,0.000,1,13.573,13.684,14.481,13.612,13.351,13.208,14.186,1.095
,1,9.77,-0.11,0.63376,-0.982,3.639,4.723,13.10,0.000,2,20.325,20.579,21.609,20.523,20.154,19.943,21.608,0.634
,1,9.77,-0.09,1.17728,0.589,3.749,3.860,9.40,0.000,1,12.696,12.653,13.095,12.586,12.458,12.425,12.890,1.175
,1,9.77,-0.09,0.88837,-0.239,3.737,4.519,9.40,0.000,2,14.767,14.737,15.234,14.667,14.520,14.473,15.036,0.888
,1,9.77,-0.07,1.11896,0.443,3.782,4.117,10.30,0.000,0,13.963,13.905,14.225,13.845,13.768,13.774,14.060,1.117
,1,9.77,-0.07,1.21299,1.540,3.660,2.566,10.60,0.000,0,11.520,11.677,12.534,11.608,11.322,11.158,12.263,1.207
,1,9.77,-0.07,1.20890,1.234,3.673,2.925,11.40,0.000,1,13.085,13.192,13.975,13.120,12.862,12.723,13.712,1.205
,1,9.77,-0.07,1.11874,0.442,3.782,4.117,11.40,0.000,2,15.065,15.006,15.326,14.946,14.870,14.876,15.162,1.117
,1,9.77,-0.07,1.20869,1.216,3.674,2.945,12.20,0.000,1,13.930,14.034,14.812,13.962,13.705,13.567,14.549,1.205
,1,9.77,-0.07,0.67431,-0.879,3.649,4.687,12.20,0.000,2,19.167,19.379,20.346,19.313,18.980,18.794,20.337,0.674
,1,9.77,-0.07,1.21968,1.683,3.669,2.416,12.40,0.000,1,12.963,13.083,13.896,13.010,12.745,12.598,13.604,1.094
